rating,,review_text,
1,,why we can't forward messages to broadcast 😕 we are in the 21st sentry!! ALSO photo by Ai option is not available on my WhatsApp version 😢 and im using Samsung Galaxy note 20 5G android 13 ui 5.1 how come?!!,
4,,wow it's a amazing and helpful app,
1,,AI forced into app. Can't be disabled. Privacy gone.,
1,,it a good app but face filter not good plz help,
5,,very nice application I really love it,
1,,I didn't get varification code please help me,
1,,WhatsApp is awful,
5,,beast,
1,,"I won't give any stars, because suddenly I got banned from whatsapp for violating terms and conditions. but I didn't do anything, just logged into my account on the whatsapp desktop, even though that app was installed from Microsoft Store. i got banned for logged into your own app",
5,,It makes communication easier,
4,,"Great for communications so far, however WhatsApp should create a tab where we can only see ""Chats"" and not Groups inclusive. This helps us (with lots of groups) to reply to important messages asap. This is our request @Meta, thanks in advance!",
5,,it's good the app 💯 working,
1,,what's up messsge phone call cut in second wy,
5,,i really love this platform is so nice 🙂 to me,
1,,"Dear WhatsApp, you mute message notification is not working in any of my phones please fix this glitch or let me decide to use some other applications",
1,,"after 2 last update, i can't mute a few contact number like usually. just fix the bugs, not for useful features.",
1,,Whatsapp app is very better but update out off date option please and whatsapp not install app problem,
1,,The unfortunate thing about the audio and call buttons is that they only lead to accidental audio recordings and unintentionally muting calls. What fat hipster in a cannabis leaf shirt came up with the idea?,
5,,best for using to talk with friends and it has a feature to call friends and have fun together.,
5,,e havIe had good experience work good 200,
5,,it has been fun if it will let me get my phone calls,
5,,please open,
5,,it wa a awesome app,
3,,"I've noticed that when I start a new chat with someone from my contact list who I haven't chatted with before, the default disappearing setting doesn't apply automatically. This means I have to manually turn it on every time.",
5,,easy contact to someones,
5,,beast app,
1,,Im facing difficulties to receive the verification code.,
5,,Thankyou very much now I am well now 👍👍,
5,,good experience nice app,
5,,Thank you in anticipation,
5,,thank you,
4,,good but I sometimes have scamers,
5,,1 time message service is not available . what's reason,
5,,"Oppo not corresponding, share with me the official app( oppoR7)",
5,,good apps,
3,,My experience has been somewhat okay.,
5,,"Very good, this is really easy way to communicate with others.",
3,,reliable and safe by,
5,,this is my first time to apply ..thank you,
5,,love u whatsapp,
5,,Rohit Kumar Raigar sir app install nhi ho rha hai,
5,,very good happy with the App,
5,,this app is good,
1,,unable to install the application due to unknown reasons. not facing this issue for other apps,
5,,"convenient, fast and easy in business, and also personal usage.",
5,,simplified communication,
3,,Always finds it difficult to verify my number,
4,,"It just keeps getting more fun, more user-friendly, versatile, reliable and powerful. Its the messaging tool to beat. Really love it.",
5,,The first time I used this it was amazing. I got to put whoever i wanted and the messages are not tracked like the other app i used. I highly recommend this to anyone who is new.,
5,,Create settings that allow only your contacts to contact you,
5,,Whatsap it's among a lovely social media one of the best to me en i so proud to use thiz network,
3,,great but they should make it in such a way that text message can be view once,
2,,"As much as I think WhatsApp has been an invaluable resource I've grown frustrated with it since I started using multi-channel group chats (""communities""). When opening one, it goes to the channel with the most recent message, hitting ""back"" returns you to the main screen, only tapping the community a second time lets you see all the channels. It's incredibly counter intuitive and makes me feel like an idiot going back and forth between chats when opening the desired one should take two taps.",
4,,I have got to try find more time and learn how to use this App 😴 💤 Where can I to learn the options? Probably the App?? 🫤 - thank you,
5,,Am extremely excited to used this WhatsApp app,
5,,it's a fast and easy communication app,
5,,it's a great app,
5,,the most amazing and easy app 😍 I know it's help to communicate with you friends and love one's from any part of the world with a low cost,
5,,like I am trying to update with my new line,
3,,"ads in status, this is no more messaging app. it's becoming Instagram day by day",
5,,Very good thanks alot,
5,,Safe and secure website,
5,,very cool,
3,,because it's doesn't have a share button for people to share my status,
1,,i cant download my watsapp,
1,,I can't ride it off on dnd mode on my watch,
5,,This app is so good,
1,,"bad wait for the code more than one hour, my phone model name didn't appear",
5,,I don't know what happened to my whatsapp?,
5,,Cool,
5,,Alright,
5,,I love this app,
3,,I'm downloading the app and it is not working.,
5,,It's just they best app to chat and communicate with family and friends 🥰😍,
5,,"very nice app, and I enjoy using it for easy commination with friends and family...",
5,,My Whatsapp video,
4,,Very good application,
1,,stop update dude my phone memory full !,
2,,"what about introducing message disappearing, within one hour option?",
5,,it a very good messaging app. it helps with my day to day engagement,
5,,This is a good app,
5,,excellent app! very good privacy!,
1,,can you please add the hd features on status I don't like to upload pictures in bad quality,
4,,It was really enjoyable and simple to communicate with friends and family.,
2,,"this WhatsApp it's very hassle, why because I'm log in today then tomorrow I can't open it because may account is spam why I hope fix it",
